"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"lo","DeclRefExpr",3157,3157,"png_byte","lo","","","902534602226"
"sp","DeclRefExpr",3157,3157,"png_bytep","sp","","","900512717527"
"red","DeclRefExpr",3157,3157,"png_uint_16","red","","red","903051904791"
"hi","DeclRefExpr",3157,3157,"png_byte","hi","","","901531253853"
"lo","DeclRefExpr",3157,3157,"png_byte","lo","","","902357352105"
"hi","DeclRefExpr",3158,3158,"png_byte","hi","","","902586814340"
"sp","DeclRefExpr",3158,3158,"png_bytep","sp","","","901954072938"
"lo","DeclRefExpr",3158,3158,"png_byte","lo","","","904293035074"
"sp","DeclRefExpr",3158,3158,"png_bytep","sp","","","902640203755"
"green","DeclRefExpr",3158,3158,"png_uint_16","green","","green","901870853689"
"hi","DeclRefExpr",3158,3158,"png_byte","hi","","","901798856715"
"lo","DeclRefExpr",3158,3158,"png_byte","lo","","","902882221256"
"hi","DeclRefExpr",3159,3159,"png_byte","hi","","","902585612123"
"sp","DeclRefExpr",3159,3159,"png_bytep","sp","","","903403357198"
"lo","DeclRefExpr",3159,3159,"png_byte","lo","","","903160897928"
"sp","DeclRefExpr",3159,3159,"png_bytep","sp","","","901046564738"
"blue","DeclRefExpr",3159,3159,"png_uint_16","blue","","blue","902641296757"
"hi","DeclRefExpr",3159,3159,"png_byte","hi","","","900572694864"
